	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description					
ENSRNOG00000000066	Fbxo28	138.054.695.743.988	113.986.114.013.296	0.188858083474684	0.136547927069952	138.309.008.072.992	0.166637246777037	0.998987910628626	F-box protein 28					
ENSRNOG00000000068	Ppp2r5a	188.070.269.275.394	0.987095926861896	-0.0187378010029131	0.0808293999064582	-0.231819127997954	0.816678499716739	0.998987910628626	protein phosphatase 2	 regulatory subunit B'	 alpha			
ENSRNOG00000000070	Dr1	181.517.193.805.707	0.969555118658506	-0.0446051778292228	0.127473894912799	-0.349916175854952	0.72640160697405	0.998987910628626	down-regulator of transcription 1					
ENSRNOG00000000073	Tmed5	194.299.087.932.843	112.980.209.324.076	0.176070078741564	0.155008439230043	11.358.741.473.441	0.256009239460606	0.998987910628626	transmembrane p24 trafficking protein 5					
ENSRNOG00000000075	Mtf2	136.406.058.647.314	108.346.545.826.651	0.115653159908773	0.109116132669766	105.990.889.778.683	0.289186047302903	0.998987910628626	metal response element binding transcription factor 2					
ENSRNOG00000000081	Antxr2	238.125.370.761.297	0.831433739333622	-0.266326801601928	0.259061121264444	-102.804.620.122.858	0.303928095397932	0.998987910628626	ANTXR cell adhesion molecule 2					
ENSRNOG00000000082	Hltf	170.357.402.615.076	109.259.862.526.287	0.127763512911779	0.177865430635574	0.718315596545301	0.472562715652244	0.998987910628626	helicase-like transcription factor					
ENSRNOG00000000091	Smad9	558.977.376.503.714	10.534.250.829.017	0.075087716747158	0.185212370395824	0.40541415558089	0.685173107496497	0.998987910628626	SMAD family member 9					
ENSRNOG00000000095	Gpr89b	237.819.472.167.749	100.935.813.056.038	0.0134381481926801	0.0808847037012883	0.166139548984539	0.868047131041672	0.998987910628626	G protein-coupled receptor 89B					
ENSRNOG00000000096	Pdzk1	298.353.838.838.686	144.214.847.000.601	0.528219698500482	0.84954645082192	0.621766706210637	0.534095281642888	0.998987910628626	PDZ domain containing 1					
ENSRNOG00000000097	NA	157.062.137.552.222	0.504714031659347	-0.986461899029788	115.733.701.127.804	-0.852354922910867	0.394017130994033	0.998987910628626	NA					
ENSRNOG00000000098	Rnf115	311.363.303.183.775	0.939592043987089	-0.0898935975323216	0.133515922000208	-0.673279981785108	0.500769185707189	0.998987910628626	ring finger protein 115					
ENSRNOG00000000104	Thoc3	712.618.577.001.375	0.930793409779112	-0.103467098704319	0.10790493566647	-0.958872715740564	0.337622871324327	0.998987910628626	THO complex subunit 3					
ENSRNOG00000000105	Cplx2	188.541.513.732.205	0.812781662366322	-0.299060241881131	0.260070168775271	-114.992.135.887.585	0.2501762628583	0.998987910628626	complexin 2					
ENSRNOG00000000108	Aga	843.986.136.962.215	11.173.066.559.864	0.160025202252033	0.182529416495123	0.87670910982345	0.38064465742225	0.998987910628626	aspartylglucosaminidase					
ENSRNOG00000000109	Fgf20	1.876.807.742.952	112.938.591.078.327	0.175538538760608	0.39716042424101	0.44198396427859	0.658500809917165	0.998987910628626	fibroblast growth factor 20					
ENSRNOG00000000111	Coprs	390.328.059.207.115	0.946768645908717	-0.0789161656853559	0.107637950638178	-0.733163026771387	0.463459002880349	0.998987910628626	coordinator of PRMT5 and differentiation stimulator					
ENSRNOG00000000112	Champ1	129.740.939.983.599	10.187.007.745.263	0.0267303473804237	0.12008719103039	0.222591161897186	0.823853715677283	0.998987910628626	chromosome alignment maintaining phosphoprotein 1					
ENSRNOG00000000113	Elac1	590.955.664.266.121	0.974907042919279	-0.0366634299869408	0.104854824654434	-0.349658969987991	0.72659464935879	0.998987910628626	elaC ribonuclease Z 1					
ENSRNOG00000000121	Pigv	285.820.772.125.772	0.998513790256884	-0.00214574233295255	0.141662520031132	-0.0151468598220687	0.987915016509408	0.999104641709815	phosphatidylinositol glycan anchor biosynthesis	 class V				
ENSRNOG00000000122	Ak2	298.962.841.187.044	0.962403705572784	-0.0552858975092962	0.159924821519328	-0.345699291605052	0.729568716695484	0.998987910628626	adenylate kinase 2					
ENSRNOG00000000123	Rnf19b	14.937.266.529.604	0.907237285191512	-0.14044816221796	0.175006258974656	-0.802532223937772	0.422245155998843	0.998987910628626	ring finger protein 19B					
ENSRNOG00000000127	Kpna6	168.645.631.871.097	0.949111912058207	-0.0753498859842383	0.11960887070809	-0.629969044420899	0.528714837610335	0.998987910628626	karyopherin subunit alpha 6					
ENSRNOG00000000129	Phf24	127.635.822.844.756	100.103.144.425.009	0.00148729260665063	0.093537845709089	0.0159004368272094	0.987313821509303	0.998987910628626	PHD finger protein 24					
ENSRNOG00000000130	Dnajb5	458.779.637.385.388	100.077.010.835.927	0.00111060392305318	0.167999930786949	0.00661074036073032	0.994725430748831	0.999791022510989	DnaJ heat shock protein family (Hsp40) member B5					
ENSRNOG00000000133	Txndc15	241.889.882.564.321	100.410.097.480.653	0.00590435746361916	0.085485934563676	0.0690681747091526	0.944935353415303	0.998987910628626	thioredoxin domain containing 15					
ENSRNOG00000000137	Ly86	115.498.916.719.856	0.879118976029116	-0.185869668413158	0.232932950408623	-0.797953523050715	0.424897461636621	0.998987910628626	lymphocyte antigen 86					
ENSRNOG00000000138	Glis1	138.711.595.298.565	0.881251397737852	-0.18237445425269	0.300791374556869	-0.60631543880328	0.544305308513265	0.998987910628626	GLIS family zinc finger 1					
ENSRNOG00000000142	Plxdc2	228.129.496.124.806	102.711.756.003.655	0.0386013165882304	0.124877526599155	0.309113398058699	0.757235267777995	0.998987910628626	plexin domain containing 2					
ENSRNOG00000000145	Pik3r3	17.828.134.364.731	105.984.417.360.992	0.0838521643299522	0.118189499544515	0.709472200602476	0.478031496761162	0.998987910628626	phosphoinositide-3-kinase regulatory subunit 3					
ENSRNOG00000000150	Dnajc1	126.331.879.171.537	118.089.718.032.833	0.239883356023771	0.194780402208451	123.155.796.632.482	0.218114250774222	0.998987910628626	DnaJ heat shock protein family (Hsp40) member C1					
ENSRNOG00000000151	Ldlrap1	431.136.692.669.311	138.748.641.571.834	0.472473646726366	0.314720674639703	150.124.756.585.267	0.133291541349326	0.998987910628626	low density lipoprotein receptor adaptor protein 1					
ENSRNOG00000000155	Cog3	147.744.683.403.675	109.362.821.190.863	0.129122365188734	0.106352712763695	121.409.564.301.035	0.224711203602274	0.998987910628626	component of oligomeric golgi complex 3					
ENSRNOG00000000156	Megf6	142.943.068.144.808	0.48885039049172	-103.253.508.967.029	0.461031636660518	-223.961.873.234.873	0.0251156855424212	0.998987910628626	multiple EGF-like-domains 6					
ENSRNOG00000000157	Atg12	332.189.002.944.583	0.960605484522034	-0.0579840493037585	0.0927955545249347	-0.624858050588812	0.532064226742434	0.998987910628626	autophagy related 12					
ENSRNOG00000000158	Cdo1	196.687.019.870.286	0.945620179290053	-0.0806672723043847	0.184944701069358	-0.436169686603419	0.662713619741431	0.998987910628626	cysteine dioxygenase type 1					
ENSRNOG00000000161	Chm	225.992.791.543.274	103.906.214.935.885	0.0552819486504595	0.166530908920638	0.331962090453758	0.739917884734918	0.998987910628626	CHM Rab escort protein					
ENSRNOG00000000164	Lamp2	621.739.922.124.375	102.829.637.726.605	0.0402561403944788	0.130879505469672	0.307581696996915	0.758400649132944	0.998987910628626	lysosomal-associated membrane protein 2					
ENSRNOG00000000165	Pfkfb1	328.573.171.913.816	117.375.959.094.193	0.231136946375604	0.37749479083449	0.612291750740858	0.540344746565416	0.998987910628626	6-phosphofructo-2-kinase/fructose-2	6-biphosphatase 1				
ENSRNOG00000000166	Apex2	254.817.150.749.361	118.767.397.971.066	0.248138866101013	0.162800848257602	152.418.656.755.633	0.127462112527046	0.998987910628626	apurinic/apyrimidinic endodeoxyribonuclease 2					
ENSRNOG00000000167	Alas2	991.078.378.112.803	0.767350954409813	-0.382041537518915	0.304748298443682	-1.253.629.764.202	0.209976607512933	0.998987910628626	5'-aminolevulinate synthase 2					
ENSRNOG00000000168	Gatm	544.197.712.687.101	103.387.723.614.574	0.0480648884396014	0.179126367842388	0.268329498434833	0.788445702031249	0.998987910628626	glycine amidinotransferase					
ENSRNOG00000000169	Afg2b	201.911.088.598.387	101.283.716.571.323	0.0184022500510893	0.195180194484057	0.0942833882286783	0.924884045401709	0.998987910628626	AFG2 AAA ATPase homolog B					
ENSRNOG00000000170	Slc30a4	403.626.164.643.459	0.958960619686692	-0.0604565235952066	0.203669717579289	-0.296836094799762	0.76659164708208	0.998987910628626	solute carrier family 30 member 4					
ENSRNOG00000000172	Sqor	20.326.612.873.539	0.866678112822403	-0.206431823771573	0.182176672116593	-113.314.082.079.322	0.257155121299139	0.998987910628626	sulfide quinone oxidoreductase					
ENSRNOG00000000175	Mier2	612.697.650.804.974	117.961.752.250.638	0.238319158035598	0.263911267111105	0.903027599557798	0.36651124711732	0.998987910628626	MIER family member 2					
ENSRNOG00000000177	Plpp2	526.050.313.579.232	15.948.928.077.229	0.673459464138529	0.429056806750023	156.962.773.586.972	0.116501741997862	0.998987910628626	phospholipid phosphatase 2					
ENSRNOG00000000184	Tmprss6	240.725.308.124.689	0.620539412141642	-0.688405252145587	101.476.420.347.352	-0.678389373402398	0.497524845055309	0.998987910628626	transmembrane serine protease 6					
ENSRNOG00000000185	Mpst	304.520.806.392.068	0.896842732080731	-0.157073074669733	0.247557297766313	-0.634491796796092	0.525759918654278	0.998987910628626	mercaptopyruvate sulfurtransferase					
ENSRNOG00000000186	Tst	116.700.573.512.889	0.872582747713326	-0.196636145163874	0.223094183015113	-0.881404178747921	0.378099096723368	0.998987910628626	thiosulfate sulfurtransferase					
ENSRNOG00000000187	Csf2rb	614.644.822.066.233	0.725146220517111	-0.463656161352832	0.256714351349132	-180.611.702.819.162	0.0709000615364653	0.998987910628626	colony stimulating factor 2 receptor subunit beta					
ENSRNOG00000000195	Vwa5a	514.099.717.184.623	0.909726504209542	-0.136495209274511	0.141357849478497	-0.965600493910133	0.334244128088379	0.998987910628626	von Willebrand factor A domain containing 5A					
ENSRNOG00000000196	Cyp19a1	487.784.872.348.305	134.638.980.670.773	0.429096159418733	0.317769915884667	135.033.600.718.348	0.176908227417945	0.998987910628626	cytochrome P450	 family 19	 subfamily a	 polypeptide 1		
ENSRNOG00000000201	Gsta5	128.590.953.482.189	324.021.541.503.251	169.608.972.911.866	152.213.015.013.298	111.428.692.807.279	0.265156113072694	0.998987910628626	glutathione S-transferase alpha 5					
ENSRNOG00000000204	Syncrip	446.171.982.104.258	102.108.384.918.656	0.0301013420616028	0.15343040984375	0.196188891708347	0.844462322241365	0.998987910628626	synaptotagmin binding	 cytoplasmic RNA interacting protein				
ENSRNOG00000000219	Ano10	126.949.196.656.231	0.936415053432444	-0.0947799680647617	0.112811522496741	-0.840162121449073	0.400817493220751	0.998987910628626	anoctamin 10					
ENSRNOG00000000221	Abhd5	867.320.198.962.956	0.962041939870988	-0.0558283057517205	0.139902738470746	-0.399050843192711	0.689855741621958	0.998987910628626	abhydrolase domain containing 5	 lysophosphatidic acid acyltransferase				
ENSRNOG00000000230	Lmf1	869.260.326.607.362	113.170.658.951.803	0.178499968138032	0.150235196272161	118.813.681.858.323	0.234779510735155	0.998987910628626	lipase maturation factor 1					
ENSRNOG00000000231	Kctd17	266.365.172.775.672	0.911536283226219	-0.133628011756552	0.234343798709128	-0.570222094600481	0.568527072270536	0.998987910628626	potassium channel tetramerization domain containing 17					
ENSRNOG00000000233	Grm6	891.581.676.923.986	0.941350034909798	-0.0871968153686619	0.219147217689476	-0.397891500918879	0.690710165214432	0.998987910628626	glutamate metabotropic receptor 6					
ENSRNOG00000000236	Zfp207	241.211.527.832.047	112.681.834.967.571	0.172254962587105	0.134687134916732	12.789.266.227.513	0.200922896545784	0.998987910628626	zinc finger protein 207					
ENSRNOG00000000237	RGD1310429	153.721.073.686.685	0.981341199443975	-0.0271732651074824	0.127851266800958	-0.212538098271536	0.831687258519786	0.998987910628626	similar to Protein Njmu-R1					
ENSRNOG00000000239	Ccl7	311.465.728.514.356	132.074.231.603.144	0.401349016435358	0.836833252855076	0.479604527026203	0.631508626729808	0.998987910628626	C-C motif chemokine ligand 7					
ENSRNOG00000000244	Coil	724.719.479.424.501	0.967260856509533	-0.0480230783581148	0.115399875340016	-0.416144976037615	0.677303920517675	0.998987910628626	coilin					
ENSRNOG00000000245	Slc16a6	19.966.734.629.925	101.230.961.822.121	0.0176506105414614	0.32140059701542	0.0549177901515055	0.956203958775321	0.998987910628626	solute carrier family 16	 member 6				
ENSRNOG00000000246	Amz2	348.571.097.084.493	102.160.394.761.125	0.03083600492635	0.0989910769393541	0.311502873589722	0.755418358676333	0.998987910628626	archaelysin family metallopeptidase 2					
ENSRNOG00000000247	Mfsd11	129.337.016.715.947	102.033.904.085.418	0.0290486142407721	0.175995768247628	0.165052913089935	0.868902334506411	0.998987910628626	major facilitator superfamily domain containing 11					
ENSRNOG00000000248	Srsf2	429.959.491.726.424	115.873.219.715.381	0.212547173348995	0.101790875730002	208.807.687.157.316	0.0367909009909224	0.998987910628626	serine and arginine rich splicing factor 2					
ENSRNOG00000000249	Mettl23	210.089.315.477.931	113.193.712.219.631	0.17879382034733	0.131999355202044	13.545.052.555.269	0.175575237827646	0.998987910628626	methyltransferase 23	 arginine				
ENSRNOG00000000250	Jmjd6	442.622.681.667.325	106.487.614.031.041	0.0906856350035188	0.0975534198278041	0.929599753279712	0.352578355238279	0.998987910628626	jumonji domain containing 6	 arginine demethylase and lysine hydroxylase				
ENSRNOG00000000251	St6galnac1	317.715.768.278.887	123.995.807.866.227	0.310291345831179	109.818.431.156.435	0.282549425049764	0.777522253976124	0.998987910628626	ST6 N-acetylgalactosaminide alpha-2	6-sialyltransferase 1				
ENSRNOG00000000257	Smpd3	293.816.077.165.298	0.865600637765753	-0.208226532759198	0.122737135547363	-169.652.429.829.476	0.0897866325541081	0.998987910628626	sphingomyelin phosphodiesterase 3					
ENSRNOG00000000258	Prmt7	150.013.060.604.279	0.95969743666314	-0.0593484551233888	0.0925745880542344	-0.641087974257252	0.52146552697166	0.998987910628626	protein arginine methyltransferase 7					
ENSRNOG00000000262	Zfp821	157.117.819.533.134	109.085.094.889.541	0.125453988939522	0.112158063942653	111.854.631.338.561	0.263333737963812	0.998987910628626	zinc finger protein 821					
ENSRNOG00000000264	Def8	110.794.735.815.444	100.247.942.788.334	0.00357263109893756	0.195640530028613	0.0182612012879696	0.985430479188375	0.998987910628626	differentially expressed in FDCP 8 homolog					
ENSRNOG00000000274	Phyhipl	457.065.682.388.405	107.108.774.857.909	0.0990766773376055	0.175550470471855	0.564377167838409	0.572497474119761	0.998987910628626	phytanoyl-CoA 2-hydroxylase interacting protein-like					
ENSRNOG00000000275	Fam13c	309.118.137.387.238	0.996343934188257	-0.00528425370233964	0.0940556454850969	-0.056182206555341	0.955196655883651	0.998987910628626	family with sequence similarity 13	 member C				
ENSRNOG00000000277	Tet1	415.805.973.094.471	12.197.498.953.357	0.286585359469173	0.163755256131457	175.008.342.473.668	0.0801039194532004	0.998987910628626	tet methylcytosine dioxygenase 1					
ENSRNOG00000000279	Rtn4ip1	651.774.664.472.765	10.206.084.463.694	0.0294294863655917	0.145928341888277	0.201670806265468	0.840174086865429	0.998987910628626	reticulon 4 interacting protein 1					
ENSRNOG00000000281	Prodh	224.019.779.508.029	0.905668295325425	-0.142945340767672	0.259285789740014	-0.55130418412441	0.581425170712434	0.998987910628626	proline dehydrogenase					
ENSRNOG00000000283	Ess2	543.187.181.286.309	0.979949453501509	-0.0292207589895064	0.140334531296943	-0.208222158291721	0.835055507932323	0.998987910628626	ess-2 splicing factor homolog					
ENSRNOG00000000288	Scarf2	124.918.775.392.445	0.650396177594347	-0.620609316228856	0.331447995507264	-187.241.837.223.678	0.0611487452299624	0.998987910628626	scavenger receptor class F	 member 2				
ENSRNOG00000000299	Foxo3	159.214.402.490.288	0.874712859442313	-0.193118591365009	0.10062099544971	-191.926.735.073.427	0.054950507736291	0.998987910628626	forkhead box O3					
ENSRNOG00000000302	Sesn1	172.697.866.017.827	0.952983539283646	-0.0694767999535598	0.0991725192343402	-0.700565040496645	0.483574502006026	0.998987910628626	sestrin 1					
ENSRNOG00000000303	Cep57l1	506.634.932.041.308	117.968.350.224.718	0.238399850277814	0.139848989717044	170.469.483.376.439	0.0882513538820057	0.998987910628626	centrosomal protein 57-like 1					
ENSRNOG00000000304	Cd164	366.025.798.794.786	104.385.663.102.337	0.0619235778895404	0.141930645921285	0.436294624656913	0.662622981388732	0.998987910628626	CD164 molecule					
ENSRNOG00000000306	Smpd2	190.331.251.188.797	0.959865265259137	-0.0590961836205726	0.197549646370862	-0.299145985357172	0.764828660556553	0.998987910628626	sphingomyelin phosphodiesterase 2					
ENSRNOG00000000307	Mical1	318.879.004.959.205	0.97653334419806	-0.0342587884221148	0.305372792869083	-0.11218677374707	0.910675315984914	0.998987910628626	microtubule associated monooxygenase	 calponin and LIM domain containing 1				
ENSRNOG00000000308	Zbtb24	463.628.254.276.636	10.474.758.210.338	0.0669169424666445	0.0892105320116505	0.750101372088057	0.453193653214137	0.998987910628626	zinc finger and BTB domain containing 24					
ENSRNOG00000000312	Fig4	235.553.709.198.085	100.446.863.825.767	0.00643252063023467	0.0696626267014088	0.0923381866980992	0.926429349357187	0.998987910628626	FIG4 phosphoinositide 5-phosphatase					
ENSRNOG00000000314	Sec63	48.450.280.712.181	0.999687491646571	-0.000450924714269045	0.126950354069817	-0.0035519768146614	0.997165938498595	0.999791022510989	SEC63 homolog	 protein translocation regulator				
ENSRNOG00000000316	Sobp	512.049.745.415.159	103.716.933.147.853	0.0526514522429221	0.128667636391576	0.409205093988725	0.682389156411891	0.998987910628626	sine oculis binding protein homolog					
ENSRNOG00000000321	Cd24	306.226.012.678.741	0.936882029437618	-0.0940606972272691	0.161543446850071	-0.58226253717718	0.560389855451799	0.998987910628626	CD24 molecule					
ENSRNOG00000000322	Atg5	835.312.866.553.312	101.346.882.517.678	0.0193017114445808	0.10107804349817	0.190958498765661	0.848558107954123	0.998987910628626	autophagy related 5					
ENSRNOG00000000323	Prdm1	344.783.798.039.537	0.974494380285597	-0.0372742291142823	0.442119556365035	-0.0843080306619754	0.932811527591745	0.998987910628626	PR/SET domain 1					
ENSRNOG00000000327	Hace1	406.372.576.306.863	0.994549614817479	-0.00788475071051476	0.0861271673359486	-0.0915477770185963	0.92705734501886	0.998987910628626	HECT domain and ankyrin repeat containing	 E3 ubiquitin protein ligase 1				
ENSRNOG00000000340	Rtraf	206.624.779.116.505	104.208.541.882.091	0.0594735389009873	0.126152206391147	0.471442716717803	0.637324617409902	0.998987910628626	RNA transcription	 translation and transport factor				
ENSRNOG00000000341	Nid2	163.330.183.464.292	0.715543375094207	-0.482888871420238	0.39057060365093	-123.636.768.078.894	0.216321923828014	0.998987910628626	nidogen 2					
ENSRNOG00000000368	Grik2	834.125.273.386.772	118.840.035.913.132	0.249020946264506	0.193438502191113	128.733.909.456.391	0.197976122785466	0.998987910628626	glutamate ionotropic receptor kainate type subunit 2					
ENSRNOG00000000373	Ctnna3	752.874.249.732.153	137.818.293.953.118	0.462767403598746	0.311687413061563	148.471.636.712.305	0.137618974207244	0.998987910628626	catenin alpha 3					
ENSRNOG00000000383	Mypn	668.681.874.316.946	0.889312857795925	-0.169237050423928	0.324846386219502	-0.520975629107268	0.602383748785318	0.998987910628626	myopalladin					
ENSRNOG00000000386	Pbld1	342.530.350.088.149	0.924988507928967	-0.112492653211798	0.273389746854854	-0.411473562947923	0.680725322668759	0.998987910628626	phenazine biosynthesis-like protein domain containing 1					
ENSRNOG00000000387	Dna2	169.880.720.808.498	107.456.123.302.665	0.103747695950273	0.0821456705689528	126.297.217.165.191	0.206599180834699	0.998987910628626	DNA replication helicase/nuclease 2					
ENSRNOG00000000392	Supv3l1	12.377.486.847.245	104.784.753.642.843	0.067428817600546	0.101935480350576	0.66148525879944	0.508301165127821	0.998987910628626	Suv3 like RNA helicase					
ENSRNOG00000000394	Srgn	458.551.458.070.636	0.850982541060133	-0.232798561312603	0.219075053327368	-106.264.295.170.445	0.287943900901951	0.998987910628626	serglycin					
ENSRNOG00000000395	Kifbp	417.899.561.019.947	0.940268920064978	-0.0888546634603425	0.132265993388812	-0.671787669557235	0.501718879633716	0.998987910628626	kinesin family binding protein					
ENSRNOG00000000396	Ddx50	213.593.287.883.345	106.332.517.419.797	0.0885828531850206	0.118341010344132	0.748538929382336	0.454135152859289	0.998987910628626	DExD-box helicase 50					
ENSRNOG00000000397	Ccar1	376.177.621.332.354	115.914.005.012.697	0.213054886807806	0.142367650879139	149.651.192.171.933	0.134520303551614	0.998987910628626	cell division cycle and apoptosis regulator 1					
ENSRNOG00000000398	Zup1	934.045.358.161.384	117.486.456.600.433	0.232494457883554	0.140184485403555	165.848.922.021.765	0.0972187615493051	0.998987910628626	zinc finger containing ubiquitin peptidase 1					
ENSRNOG00000000406	Ros1	738.550.152.178.986	0.752793970396547	-0.409673022232492	0.430384194502633	-0.951877479390071	0.341159122149415	0.998987910628626	ROS proto-oncogene 1 	 receptor tyrosine kinase				
ENSRNOG00000000407	Dcbld1	177.790.324.143.925	100.667.667.490.172	0.00960039196758743	0.217540464050944	0.0441315228845847	0.964799565626397	0.998987910628626	discoidin	 CUB and LCCL domain containing 1				
ENSRNOG00000000408	Gopc	342.393.896.496.261	104.394.678.672.502	0.0620481750452457	0.152357675456442	0.407253358646738	0.683821915274662	0.998987910628626	golgi associated PDZ and coiled-coil motif containing					
ENSRNOG00000000410	Nepn	220.818.911.741.734	201.761.972.987.957	101.265.428.865.954	0.941212910461877	107.590.352.555.045	0.281970405034606	0.998987910628626	nephrocan					
ENSRNOG00000000411	Nus1	347.713.370.490.994	10.323.584.173.202	0.0459439369609096	0.13199673578106	0.348068735859619	0.727788563157301	0.998987910628626	NUS1 dehydrodolichyl diphosphate synthase subunit					
ENSRNOG00000000412	Slc35f1	519.618.507.571.548	111.801.507.538.769	0.160939641705639	0.2058919958195	0.781670220180536	0.434408407333055	0.998987910628626	solute carrier family 35	 member F1				
ENSRNOG00000000414	Cep85l	784.290.946.437.559	113.501.384.431.228	0.182709894872007	0.177500431823566	102.934.901.619.631	0.303315697746584	0.998987910628626	centrosomal protein 85-like					
ENSRNOG00000000415	Asf1a	804.482.591.212.264	0.968531911094882	-0.0461285115003404	0.114904308218755	-0.401451540115631	0.688087709703946	0.998987910628626	anti-silencing function 1A histone chaperone					
ENSRNOG00000000417	Numa1	385.954.679.456.705	108.623.255.823.286	0.119333011697465	0.105231875250602	113.400.061.923.522	0.256794288258696	0.998987910628626	nuclear mitotic apparatus protein 1					
ENSRNOG00000000420	Nelfe	822.968.740.631.082	0.9326480080989	-0.100595400504893	0.141716463875875	-0.709835665904008	0.477806049078077	0.998987910628626	negative elongation factor complex member E					
ENSRNOG00000000421	Skic2	112.693.854.521.562	0.917222214038294	-0.124656799176246	0.201186335389765	-0.619608677372367	0.535515452452541	0.998987910628626	SKI2 subunit of superkiller complex					
ENSRNOG00000000422	Dxo	153.712.249.575.977	0.832344179413945	-0.264747879913868	0.224143552317851	-118.115.322.602.917	0.23754185869883	0.998987910628626	decapping exoribonuclease					
ENSRNOG00000000431	Atf6b	164.534.731.848.773	0.922648801595208	-0.116146492102939	0.213693666750647	-0.543518644557993	0.586772757340873	0.998987910628626	activating transcription factor 6 beta					
ENSRNOG00000000432	Fkbpl	324.696.454.887.583	0.929820010788171	-0.104976620252034	0.182598360968116	-0.574904504593904	0.565355883257556	0.998987910628626	FKBP prolyl isomerase like					
ENSRNOG00000000433	Prrt1	362.692.197.010.892	102.084.586.126.118	0.029765048408063	0.139201205083332	0.213827519598299	0.830681563705592	0.998987910628626	proline-rich transmembrane protein 1					
